t,v
0.0055922,-0.0429655
0.0055923,-0.0430193
0.0055924,-0.0430728
0.0055925,-0.0431261
0.0055926,-0.0431792
0.0055927,-0.0432321
0.0055928,-0.0432846
0.0055929,-0.043337
0.005593,-0.0433891
0.0055931,-0.0434409
0.0055932,-0.0434925
0.0055933,-0.0435439
0.0055934,-0.043595
0.0055935,-0.0436459
0.0055936,-0.0436965
0.0055937,-0.0437469
0.0055938,-0.043797
0.0055939,-0.0438469
0.005594,-0.0438966
0.0055941,-0.043946
0.0055942,-0.0439952
0.0055943,-0.0440441
0.0055944,-0.0440928
0.0055945,-0.0441412
0.0055946,-0.0441894
0.0055947,-0.0442373
0.0055948,-0.044285
0.0055949,-0.0443325
0.005595,-0.0443797
0.0055951,-0.0444267
0.0055952,-0.0444734
0.0055953,-0.0445199
0.0055954,-0.0445662
0.0055955,-0.0446122
0.0055956,-0.044658
0.0055957,-0.0447035
0.0055958,-0.0447488
0.0055959,-0.0447938
0.005596,-0.0448386
0.0055961,-0.0448831
0.0055962,-0.0449274
0.0055963,-0.0449715
0.0055964,-0.0450153
0.0055965,-0.0450589
0.0055966,-0.0451023
0.0055967,-0.0451454
0.0055968,-0.0451882
0.0055969,-0.0452309
0.005597,-0.0452733
0.0055971,-0.0453154
0.0055972,-0.0453573
0.0055973,-0.045399
0.0055974,-0.0454404
0.0055975,-0.0454815
0.0055976,-0.0455225
0.0055977,-0.0455632
0.0055978,-0.0456036
0.0055979,-0.0456439
0.005598,-0.0456838
0.0055981,-0.0457236
0.0055982,-0.0457631
0.0055983,-0.0458023
0.0055984,-0.0458414
0.0055985,-0.0458801
0.0055986,-0.0459187
0.0055987,-0.045957
0.0055988,-0.045995
0.0055989,-0.0460329
0.005599,-0.0460705
0.0055991,-0.0461078
0.0055992,-0.0461449
0.0055993,-0.0461818
0.0055994,-0.0462184
0.0055995,-0.0462548
0.0055996,-0.046291
0.0055997,-0.0463269
0.0055998,-0.0463626
0.0055999,-0.046398
0.0056,-0.0464332
0.0056001,-0.0464682
0.0056002,-0.0465029
0.0056003,-0.0465374
0.0056004,-0.0465717
0.0056005,-0.0466057
0.0056006,-0.0466395
0.0056007,-0.0466731
0.0056008,-0.0467064
0.0056009,-0.0467395
0.005601,-0.0467723
0.0056011,-0.0468049
0.0056012,-0.0468373
0.0056013,-0.0468694
0.0056014,-0.0469013
0.0056015,-0.046933
0.0056016,-0.0469644
0.0056017,-0.0469956
0.0056018,-0.0470266
0.0056019,-0.0470573
0.005602,-0.0470878
0.0056021,-0.047118
0.0056022,-0.0471481
0.0056023,-0.0471779
0.0056024,-0.0472074
0.0056025,-0.0472367
0.0056026,-0.0472658
0.0056027,-0.0472947
0.0056028,-0.0473233
0.0056029,-0.0473517
0.005603,-0.0473799
0.0056031,-0.0474078
0.0056032,-0.0474355
0.0056033,-0.0474629
0.0056034,-0.0474902
0.0056035,-0.0475172
0.0056036,-0.0475439
0.0056037,-0.0475705
0.0056038,-0.0475968
0.0056039,-0.0476228
0.005604,-0.0476487
0.0056041,-0.0476743
0.0056042,-0.0476996
0.0056043,-0.0477248
0.0056044,-0.0477497
0.0056045,-0.0477744
0.0056046,-0.0477988
0.0056047,-0.0478231
0.0056048,-0.0478471
0.0056049,-0.0478708
0.005605,-0.0478944
0.0056051,-0.0479177
0.0056052,-0.0479408
0.0056053,-0.0479636
0.0056054,-0.0479862
0.0056055,-0.0480086
0.0056056,-0.0480308
0.0056057,-0.0480527
0.0056058,-0.0480744
0.0056059,-0.0480959
0.005606,-0.0481171
0.0056061,-0.0481382
0.0056062,-0.048159
0.0056063,-0.0481795
0.0056064,-0.0481999
0.0056065,-0.04822
0.0056066,-0.0482399
0.0056067,-0.0482595
0.0056068,-0.048279
0.0056069,-0.0482982
0.005607,-0.0483172
0.0056071,-0.0483359
0.0056072,-0.0483545
0.0056073,-0.0483728
0.0056074,-0.0483908
0.0056075,-0.0484087
0.0056076,-0.0484263
0.0056077,-0.0484437
0.0056078,-0.0484609
0.0056079,-0.0484779
0.005608,-0.0484946
0.0056081,-0.0485111
0.0056082,-0.0485274
0.0056083,-0.0485435
0.0056084,-0.0485593
0.0056085,-0.048575
0.0056086,-0.0485904
0.0056087,-0.0486055
0.0056088,-0.0486205
0.0056089,-0.0486352
0.005609,-0.0486497
0.0056091,-0.048664
0.0056092,-0.0486781
0.0056093,-0.0486919
0.0056094,-0.0487055
0.0056095,-0.0487189
0.0056096,-0.0487321
0.0056097,-0.0487451
0.0056098,-0.0487578
0.0056099,-0.0487703
0.00561,-0.0487826
0.0056101,-0.0487947
0.0056102,-0.0488066
0.0056103,-0.0488182
0.0056104,-0.0488297
0.0056105,-0.0488409
0.0056106,-0.0488518
0.0056107,-0.0488626
0.0056108,-0.0488732
0.0056109,-0.0488835
0.005611,-0.0488936
0.0056111,-0.0489035
0.0056112,-0.0489132
0.0056113,-0.0489227
0.0056114,-0.0489319
0.0056115,-0.0489409
0.0056116,-0.0489497
0.0056117,-0.0489583
0.0056118,-0.0489667
0.0056119,-0.0489749
0.005612,-0.0489828
0.0056121,-0.0489906
0.0056122,-0.0489981
0.0056123,-0.0490054
0.0056124,-0.0490125
0.0056125,-0.0490194
0.0056126,-0.049026
0.0056127,-0.0490325
0.0056128,-0.0490387
0.0056129,-0.0490447
0.005613,-0.0490505
0.0056131,-0.0490561
0.0056132,-0.0490615
0.0056133,-0.0490667
0.0056134,-0.0490716
0.0056135,-0.0490764
0.0056136,-0.0490809
0.0056137,-0.0490852
0.0056138,-0.0490893
0.0056139,-0.0490932
0.005614,-0.0490969
0.0056141,-0.0491004
0.0056142,-0.0491037
0.0056143,-0.0491067
0.0056144,-0.0491096
0.0056145,-0.0491122
0.0056146,-0.0491147
0.0056147,-0.0491169
0.0056148,-0.0491189
0.0056149,-0.0491207
0.005615,-0.0491223
0.0056151,-0.0491237
0.0056152,-0.0491248
0.0056153,-0.0491258
0.0056154,-0.0491266
0.0056155,-0.0491271
0.0056156,-0.0491275
0.0056157,-0.0491276
0.0056158,-0.0491276
0.0056159,-0.0491273
0.005616,-0.0491268
0.0056161,-0.0491261
0.0056162,-0.0491252
0.0056163,-0.0491241
0.0056164,-0.0491228
0.0056165,-0.0491213
0.0056166,-0.0491196
0.0056167,-0.0491177
0.0056168,-0.0491156
0.0056169,-0.0491133
0.005617,-0.0491107
0.0056171,-0.049108
0.0056172,-0.0491051
0.0056173,-0.049102
0.0056174,-0.0490986
0.0056175,-0.0490951
0.0056176,-0.0490913
0.0056177,-0.0490874
0.0056178,-0.0490833
0.0056179,-0.0490789
0.005618,-0.0490744
0.0056181,-0.0490696
0.0056182,-0.0490647
0.0056183,-0.0490595
0.0056184,-0.0490542
0.0056185,-0.0490486
0.0056186,-0.0490429
0.0056187,-0.0490369
0.0056188,-0.0490308
0.0056189,-0.0490245
0.005619,-0.0490179
0.0056191,-0.0490112
0.0056192,-0.0490042
0.0056193,-0.0489971
0.0056194,-0.0489898
0.0056195,-0.0489823
0.0056196,-0.0489745
0.0056197,-0.0489666
0.0056198,-0.0489585
0.0056199,-0.0489502
0.00562,-0.0489417
0.0056201,-0.048933
0.0056202,-0.0489241
0.0056203,-0.048915
0.0056204,-0.0489057
0.0056205,-0.0488962
0.0056206,-0.0488865
0.0056207,-0.0488767
0.0056208,-0.0488666
0.0056209,-0.0488563
0.005621,-0.0488459
0.0056211,-0.0488352
0.0056212,-0.0488244
0.0056213,-0.0488134
0.0056214,-0.0488022
0.0056215,-0.0487907
0.0056216,-0.0487791
0.0056217,-0.0487674
0.0056218,-0.0487554
0.0056219,-0.0487432
0.005622,-0.0487308
0.0056221,-0.0487183
0.0056222,-0.0487055
0.0056223,-0.0486926
0.0056224,-0.0486795
0.0056225,-0.0486662
0.0056226,-0.0486527
0.0056227,-0.048639
0.0056228,-0.0486251
0.0056229,-0.048611
0.005623,-0.0485968
0.0056231,-0.0485823
0.0056232,-0.0485677
0.0056233,-0.0485529
0.0056234,-0.0485379
0.0056235,-0.0485227
0.0056236,-0.0485074
0.0056237,-0.0484918
0.0056238,-0.0484761
0.0056239,-0.0484601
0.005624,-0.048444
0.0056241,-0.0484277
0.0056242,-0.0484113
0.0056243,-0.0483946
0.0056244,-0.0483778
0.0056245,-0.0483607
0.0056246,-0.0483435
0.0056247,-0.0483261
0.0056248,-0.0483086
0.0056249,-0.0482908
0.005625,-0.0482729
0.0056251,-0.0482548
0.0056252,-0.0482365
0.0056253,-0.048218
0.0056254,-0.0481993
0.0056255,-0.0481805
0.0056256,-0.0481614
0.0056257,-0.0481422
0.0056258,-0.0481229
0.0056259,-0.0481033
0.005626,-0.0480836
0.0056261,-0.0480637
0.0056262,-0.0480436
0.0056263,-0.0480233
0.0056264,-0.0480028
0.0056265,-0.0479822
0.0056266,-0.0479614
0.0056267,-0.0479404
0.0056268,-0.0479193
0.0056269,-0.0478979
0.005627,-0.0478764
0.0056271,-0.0478548
0.0056272,-0.0478329
0.0056273,-0.0478109
0.0056274,-0.0477887
0.0056275,-0.0477663
0.0056276,-0.0477437
0.0056277,-0.047721
0.0056278,-0.0476981
0.0056279,-0.047675
0.005628,-0.0476518
0.0056281,-0.0476284
0.0056282,-0.0476048
0.0056283,-0.047581
0.0056284,-0.0475571
0.0056285,-0.047533
0.0056286,-0.0475087
0.0056287,-0.0474842
0.0056288,-0.0474596
0.0056289,-0.0474348
0.005629,-0.0474099
0.0056291,-0.0473847
0.0056292,-0.0473595
0.0056293,-0.047334
0.0056294,-0.0473084
0.0056295,-0.0472826
0.0056296,-0.0472566
0.0056297,-0.0472305
0.0056298,-0.0472041
0.0056299,-0.0471777
0.00563,-0.047151
0.0056301,-0.0471242
0.0056302,-0.0470973
0.0056303,-0.0470701
0.0056304,-0.0470428
0.0056305,-0.0470154
0.0056306,-0.0469878
0.0056307,-0.04696
0.0056308,-0.046932
0.0056309,-0.0469039
0.005631,-0.0468756
0.0056311,-0.0468472
0.0056312,-0.0468185
0.0056313,-0.0467898
0.0056314,-0.0467608
0.0056315,-0.0467317
0.0056316,-0.0467025
0.0056317,-0.0466731
0.0056318,-0.0466435
0.0056319,-0.0466137
0.005632,-0.0465838
0.0056321,-0.0465538
0.0056322,-0.0465236
0.0056323,-0.0464932
0.0056324,-0.0464626
0.0056325,-0.046432
0.0056326,-0.0464011
0.0056327,-0.0463701
0.0056328,-0.0463389
0.0056329,-0.0463076
0.005633,-0.0462761
0.0056331,-0.0462445
0.0056332,-0.0462127
0.0056333,-0.0461807
0.0056334,-0.0461486
0.0056335,-0.0461163
0.0056336,-0.0460839
0.0056337,-0.0460513
0.0056338,-0.0460186
0.0056339,-0.0459857
0.005634,-0.0459527
0.0056341,-0.0459195
0.0056342,-0.0458862
0.0056343,-0.0458527
0.0056344,-0.045819
0.0056345,-0.0457852
0.0056346,-0.0457513
0.0056347,-0.0457171
0.0056348,-0.0456829
0.0056349,-0.0456485
0.005635,-0.0456139
0.0056351,-0.0455792
0.0056352,-0.0455444
0.0056353,-0.0455094
0.0056354,-0.0454742
0.0056355,-0.0454389
0.0056356,-0.0454034
0.0056357,-0.0453678
0.0056358,-0.0453321
0.0056359,-0.0452962
0.005636,-0.0452601
0.0056361,-0.0452239
0.0056362,-0.0451876
0.0056363,-0.0451511
0.0056364,-0.0451145
0.0056365,-0.0450777
0.0056366,-0.0450408
0.0056367,-0.0450037
0.0056368,-0.0449665
0.0056369,-0.0449292
0.005637,-0.0448917
0.0056371,-0.044854
0.0056372,-0.0448162
0.0056373,-0.0447783
0.0056374,-0.0447402
0.0056375,-0.044702
0.0056376,-0.0446636
0.0056377,-0.0446251
0.0056378,-0.0445865
0.0056379,-0.0445477
0.005638,-0.0445088
0.0056381,-0.0444697
0.0056382,-0.0444305
0.0056383,-0.0443912
0.0056384,-0.0443517
0.0056385,-0.0443121
0.0056386,-0.0442723
0.0056387,-0.0442324
0.0056388,-0.0441924
0.0056389,-0.0441522
0.005639,-0.0441119
0.0056391,-0.0440715
0.0056392,-0.0440309
0.0056393,-0.0439901
0.0056394,-0.0439493
0.0056395,-0.0439083
0.0056396,-0.0438672
0.0056397,-0.0438259
0.0056398,-0.0437845
0.0056399,-0.043743
0.00564,-0.0437013
0.0056401,-0.0436595
0.0056402,-0.0436176
0.0056403,-0.0435755
0.0056404,-0.0435333
0.0056405,-0.043491
0.0056406,-0.0434485
0.0056407,-0.0434059
0.0056408,-0.0433632
0.0056409,-0.0433203
0.005641,-0.0432773
0.0056411,-0.0432342
0.0056412,-0.043191
0.0056413,-0.0431476
0.0056414,-0.0431041
0.0056415,-0.0430604
0.0056416,-0.0430167
0.0056417,-0.0429728
0.0056418,-0.0429288
0.0056419,-0.0428846
0.005642,-0.0428403
0.0056421,-0.0427959
0.0056422,-0.0427514
0.0056423,-0.0427067
0.0056424,-0.0426619
0.0056425,-0.042617
0.0056426,-0.042572
0.0056427,-0.0425268
0.0056428,-0.0424816
0.0056429,-0.0424361
0.005643,-0.0423906
0.0056431,-0.042345
0.0056432,-0.0422992
0.0056433,-0.0422533
0.0056434,-0.0422073
0.0056435,-0.0421611
0.0056436,-0.0421148
0.0056437,-0.0420684
0.0056438,-0.0420219
0.0056439,-0.0419753
0.005644,-0.0419285
0.0056441,-0.0418817
0.0056442,-0.0418347
0.0056443,-0.0417876
0.0056444,-0.0417403
0.0056445,-0.041693
0.0056446,-0.0416455
0.0056447,-0.0415979
0.0056448,-0.0415502
0.0056449,-0.0415024
0.005645,-0.0414545
0.0056451,-0.0414064
0.0056452,-0.0413582
0.0056453,-0.0413099
0.0056454,-0.0412615
0.0056455,-0.041213
0.0056456,-0.0411644
0.0056457,-0.0411156
0.0056458,-0.0410668
0.0056459,-0.0410178
0.005646,-0.0409687
0.0056461,-0.0409195
0.0056462,-0.0408702
0.0056463,-0.0408207
0.0056464,-0.0407712
0.0056465,-0.0407215
0.0056466,-0.0406718
0.0056467,-0.0406219
0.0056468,-0.0405719
0.0056469,-0.0405218
0.005647,-0.0404716
0.0056471,-0.0404213
0.0056472,-0.0403708
0.0056473,-0.0403203
0.0056474,-0.0402697
0.0056475,-0.0402189
0.0056476,-0.040168
0.0056477,-0.0401171
0.0056478,-0.040066
0.0056479,-0.0400148
0.005648,-0.0399635
0.0056481,-0.0399121
0.0056482,-0.0398606
0.0056483,-0.039809
0.0056484,-0.0397573
0.0056485,-0.0397054
0.0056486,-0.0396535
0.0056487,-0.0396015
0.0056488,-0.0395493
0.0056489,-0.0394971
0.005649,-0.0394448
0.0056491,-0.0393923
0.0056492,-0.0393398
0.0056493,-0.0392871
0.0056494,-0.0392344
0.0056495,-0.0391815
0.0056496,-0.0391285
0.0056497,-0.0390755
0.0056498,-0.0390223
0.0056499,-0.0389691
0.00565,-0.0389157
0.0056501,-0.0388623
0.0056502,-0.0388087
0.0056503,-0.038755
0.0056504,-0.0387013
0.0056505,-0.0386474
0.0056506,-0.0385935
0.0056507,-0.0385394
0.0056508,-0.0384853
0.0056509,-0.038431
0.005651,-0.0383767
0.0056511,-0.0383223
0.0056512,-0.0382677
0.0056513,-0.0382131
0.0056514,-0.0381584
0.0056515,-0.0381036
0.0056516,-0.0380486
0.0056517,-0.0379936
0.0056518,-0.0379385
0.0056519,-0.0378833
0.005652,-0.0378281
0.0056521,-0.0377727
0.0056522,-0.0377172
0.0056523,-0.0376616
0.0056524,-0.037606
0.0056525,-0.0375502
0.0056526,-0.0374944
0.0056527,-0.0374385
0.0056528,-0.0373825
0.0056529,-0.0373263
0.005653,-0.0372701
0.0056531,-0.0372139
0.0056532,-0.0371575
0.0056533,-0.037101
0.0056534,-0.0370445
0.0056535,-0.0369878
0.0056536,-0.0369311
0.0056537,-0.0368743
0.0056538,-0.0368174
0.0056539,-0.0367604
0.005654,-0.0367033
0.0056541,-0.0366461
0.0056542,-0.0365889
0.0056543,-0.0365316
0.0056544,-0.0364741
0.0056545,-0.0364166
0.0056546,-0.036359
0.0056547,-0.0363014
0.0056548,-0.0362436
0.0056549,-0.0361858
0.005655,-0.0361279
0.0056551,-0.0360699
0.0056552,-0.0360118
0.0056553,-0.0359536
0.0056554,-0.0358954
0.0056555,-0.035837
0.0056556,-0.0357786
0.0056557,-0.0357201
0.0056558,-0.0356616
0.0056559,-0.0356029
0.005656,-0.0355442
0.0056561,-0.0354854
0.0056562,-0.0354265
0.0056563,-0.0353675
0.0056564,-0.0353085
0.0056565,-0.0352494
0.0056566,-0.0351902
0.0056567,-0.0351309
0.0056568,-0.0350715
0.0056569,-0.0350121
0.005657,-0.0349526
0.0056571,-0.034893
0.0056572,-0.0348334
0.0056573,-0.0347736
0.0056574,-0.0347138
0.0056575,-0.0346539
0.0056576,-0.034594
0.0056577,-0.034534
0.0056578,-0.0344739
0.0056579,-0.0344137
0.005658,-0.0343534
0.0056581,-0.0342931
0.0056582,-0.0342327
0.0056583,-0.0341723
0.0056584,-0.0341117
0.0056585,-0.0340511
0.0056586,-0.0339905
0.0056587,-0.0339297
0.0056588,-0.0338689
0.0056589,-0.033808
0.005659,-0.0337471
0.0056591,-0.033686
0.0056592,-0.0336249
0.0056593,-0.0335638
0.0056594,-0.0335026
0.0056595,-0.0334413
0.0056596,-0.0333799
0.0056597,-0.0333185
0.0056598,-0.033257
0.0056599,-0.0331954
0.00566,-0.0331338
0.0056601,-0.0330721
0.0056602,-0.0330103
0.0056603,-0.0329485
0.0056604,-0.0328866
0.0056605,-0.0328247
0.0056606,-0.0327627
0.0056607,-0.0327006
0.0056608,-0.0326385
0.0056609,-0.0325762
0.005661,-0.032514
0.0056611,-0.0324517
0.0056612,-0.0323893
0.0056613,-0.0323268
0.0056614,-0.0322643
0.0056615,-0.0322017
0.0056616,-0.0321391
0.0056617,-0.0320764
0.0056618,-0.0320136
0.0056619,-0.0319508
0.005662,-0.031888
0.0056621,-0.031825
0.0056622,-0.031762
0.0056623,-0.031699
0.0056624,-0.0316359
0.0056625,-0.0315727
0.0056626,-0.0315095
0.0056627,-0.0314462
0.0056628,-0.0313829
0.0056629,-0.0313195
0.005663,-0.0312561
0.0056631,-0.0311926
0.0056632,-0.031129
0.0056633,-0.0310654
0.0056634,-0.0310017
0.0056635,-0.030938
0.0056636,-0.0308742
0.0056637,-0.0308104
0.0056638,-0.0307465
0.0056639,-0.0306826
0.005664,-0.0306186
0.0056641,-0.0305546
0.0056642,-0.0304905
0.0056643,-0.0304264
0.0056644,-0.0303622
0.0056645,-0.0302979
0.0056646,-0.0302336
0.0056647,-0.0301693
0.0056648,-0.0301049
0.0056649,-0.0300405
0.005665,-0.029976
0.0056651,-0.0299114
0.0056652,-0.0298469
0.0056653,-0.0297822
0.0056654,-0.0297175
0.0056655,-0.0296528
0.0056656,-0.029588
0.0056657,-0.0295232
0.0056658,-0.0294583
0.0056659,-0.0293934
0.005666,-0.0293285
0.0056661,-0.0292635
0.0056662,-0.0291984
0.0056663,-0.0291333
0.0056664,-0.0290682
0.0056665,-0.029003
0.0056666,-0.0289377
0.0056667,-0.0288725
0.0056668,-0.0288072
0.0056669,-0.0287418
0.005667,-0.0286764
0.0056671,-0.0286109
0.0056672,-0.0285455
0.0056673,-0.0284799
0.0056674,-0.0284144
0.0056675,-0.0283487
0.0056676,-0.0282831
0.0056677,-0.0282174
0.0056678,-0.0281517
0.0056679,-0.0280859
0.005668,-0.0280201
0.0056681,-0.0279542
0.0056682,-0.0278884
0.0056683,-0.0278224
0.0056684,-0.0277565
0.0056685,-0.0276905
0.0056686,-0.0276244
0.0056687,-0.0275583
0.0056688,-0.0274922
0.0056689,-0.0274261
0.005669,-0.0273599
0.0056691,-0.0272937
0.0056692,-0.0272274
0.0056693,-0.0271611
0.0056694,-0.0270948
0.0056695,-0.0270284
0.0056696,-0.026962
0.0056697,-0.0268956
0.0056698,-0.0268291
0.0056699,-0.0267627
0.00567,-0.0266961
0.0056701,-0.0266296
0.0056702,-0.026563
0.0056703,-0.0264963
0.0056704,-0.0264297
0.0056705,-0.026363
0.0056706,-0.0262963
0.0056707,-0.0262295
0.0056708,-0.0261627
0.0056709,-0.0260959
0.005671,-0.0260291
0.0056711,-0.0259622
0.0056712,-0.0258953
0.0056713,-0.0258284
0.0056714,-0.0257614
0.0056715,-0.0256945
0.0056716,-0.0256274
0.0056717,-0.0255604
0.0056718,-0.0254933
0.0056719,-0.0254262
0.005672,-0.0253591
0.0056721,-0.025292
0.0056722,-0.0252248
0.0056723,-0.0251576
0.0056724,-0.0250904
0.0056725,-0.0250231
0.0056726,-0.0249559
0.0056727,-0.0248886
0.0056728,-0.0248212
0.0056729,-0.0247539
0.005673,-0.0246865
0.0056731,-0.0246191
0.0056732,-0.0245517
0.0056733,-0.0244843
0.0056734,-0.0244168
0.0056735,-0.0243493
0.0056736,-0.0242818
0.0056737,-0.0242143
0.0056738,-0.0241468
0.0056739,-0.0240792
0.005674,-0.0240116
0.0056741,-0.023944
0.0056742,-0.0238764
0.0056743,-0.0238087
0.0056744,-0.0237411
0.0056745,-0.0236734
0.0056746,-0.0236057
0.0056747,-0.023538
0.0056748,-0.0234702
0.0056749,-0.0234025
0.005675,-0.0233347
0.0056751,-0.0232669
0.0056752,-0.0231991
0.0056753,-0.0231313
0.0056754,-0.0230635
0.0056755,-0.0229956
0.0056756,-0.0229277
0.0056757,-0.0228598
0.0056758,-0.0227919
0.0056759,-0.022724
0.005676,-0.0226561
0.0056761,-0.0225882
0.0056762,-0.0225202
0.0056763,-0.0224522
0.0056764,-0.0223843
0.0056765,-0.0223163
0.0056766,-0.0222483
0.0056767,-0.0221802
0.0056768,-0.0221122
0.0056769,-0.0220442
0.005677,-0.0219761
0.0056771,-0.021908
0.0056772,-0.02184
0.0056773,-0.0217719
0.0056774,-0.0217038
0.0056775,-0.0216357
0.0056776,-0.0215676
0.0056777,-0.0214994
0.0056778,-0.0214313
0.0056779,-0.0213632
0.005678,-0.021295
0.0056781,-0.0212269
0.0056782,-0.0211587
0.0056783,-0.0210905
0.0056784,-0.0210223
0.0056785,-0.0209541
0.0056786,-0.020886
0.0056787,-0.0208178
0.0056788,-0.0207496
0.0056789,-0.0206813
0.005679,-0.0206131
0.0056791,-0.0205449
0.0056792,-0.0204767
0.0056793,-0.0204084
0.0056794,-0.0203402
0.0056795,-0.020272
0.0056796,-0.0202037
0.0056797,-0.0201355
0.0056798,-0.0200672
0.0056799,-0.019999
0.00568,-0.0199307
0.0056801,-0.0198625
0.0056802,-0.0197942
0.0056803,-0.019726
0.0056804,-0.0196577
0.0056805,-0.0195894
0.0056806,-0.0195212
0.0056807,-0.0194529
0.0056808,-0.0193847
0.0056809,-0.0193164
0.005681,-0.0192481
0.0056811,-0.0191799
0.0056812,-0.0191116
0.0056813,-0.0190434
0.0056814,-0.0189751
0.0056815,-0.0189069
0.0056816,-0.0188386
0.0056817,-0.0187704
0.0056818,-0.0187021
0.0056819,-0.0186339
0.005682,-0.0185656
0.0056821,-0.0184974
0.0056822,-0.0184292
0.0056823,-0.0183609
0.0056824,-0.0182927
0.0056825,-0.0182245
0.0056826,-0.0181563
0.0056827,-0.0180881
0.0056828,-0.0180199
0.0056829,-0.0179517
0.005683,-0.0178835
0.0056831,-0.0178153
0.0056832,-0.0177471
0.0056833,-0.0176789
0.0056834,-0.0176108
0.0056835,-0.0175426
0.0056836,-0.0174745
0.0056837,-0.0174063
0.0056838,-0.0173382
0.0056839,-0.0172701
0.005684,-0.017202
0.0056841,-0.0171338
0.0056842,-0.0170658
0.0056843,-0.0169977
0.0056844,-0.0169296
0.0056845,-0.0168615
0.0056846,-0.0167935
0.0056847,-0.0167254
0.0056848,-0.0166574
0.0056849,-0.0165894
0.005685,-0.0165214
0.0056851,-0.0164534
0.0056852,-0.0163854
0.0056853,-0.0163174
0.0056854,-0.0162494
0.0056855,-0.0161815
0.0056856,-0.0161136
0.0056857,-0.0160456
0.0056858,-0.0159777
0.0056859,-0.0159098
0.005686,-0.015842
0.0056861,-0.0157741
