t,v
0.0001067,-1.06466
0.0001068,-1.0656
0.0001069,-1.06654
0.000107,-1.06748
0.0001071,-1.06842
0.0001072,-1.06936
0.0001073,-1.07029
0.0001074,-1.07122
0.0001075,-1.07216
0.0001076,-1.07309
0.0001077,-1.07401
0.0001078,-1.07494
0.0001079,-1.07587
0.000108,-1.07679
0.0001081,-1.07771
0.0001082,-1.07863
0.0001083,-1.07955
0.0001084,-1.08047
0.0001085,-1.08138
0.0001086,-1.0823
0.0001087,-1.08321
0.0001088,-1.08412
0.0001089,-1.08503
0.000109,-1.08594
0.0001091,-1.08684
0.0001092,-1.08774
0.0001093,-1.08865
0.0001094,-1.08955
0.0001095,-1.09045
0.0001096,-1.09134
0.0001097,-1.09224
0.0001098,-1.09313
0.0001099,-1.09403
0.00011,-1.09492
0.0001101,-1.09581
0.0001102,-1.09669
0.0001103,-1.09758
0.0001104,-1.09846
0.0001105,-1.09935
0.0001106,-1.10023
0.0001107,-1.1011
0.0001108,-1.10198
0.0001109,-1.10286
0.000111,-1.10373
0.0001111,-1.1046
0.0001112,-1.10547
0.0001113,-1.10634
0.0001114,-1.10721
0.0001115,-1.10808
0.0001116,-1.10894
0.0001117,-1.1098
0.0001118,-1.11066
0.0001119,-1.11152
0.000112,-1.11238
0.0001121,-1.11323
0.0001122,-1.11409
0.0001123,-1.11494
0.0001124,-1.11579
0.0001125,-1.11664
0.0001126,-1.11749
0.0001127,-1.11833
0.0001128,-1.11917
0.0001129,-1.12002
0.000113,-1.12086
0.0001131,-1.12169
0.0001132,-1.12253
0.0001133,-1.12337
0.0001134,-1.1242
0.0001135,-1.12503
0.0001136,-1.12586
0.0001137,-1.12669
0.0001138,-1.12751
0.0001139,-1.12834
0.000114,-1.12916
0.0001141,-1.12998
0.0001142,-1.1308
0.0001143,-1.13162
0.0001144,-1.13244
0.0001145,-1.13325
0.0001146,-1.13406
0.0001147,-1.13487
0.0001148,-1.13568
0.0001149,-1.13649
0.000115,-1.13729
0.0001151,-1.1381
0.0001152,-1.1389
0.0001153,-1.1397
0.0001154,-1.1405
0.0001155,-1.1413
0.0001156,-1.14209
0.0001157,-1.14288
0.0001158,-1.14368
0.0001159,-1.14447
0.000116,-1.14525
0.0001161,-1.14604
0.0001162,-1.14683
0.0001163,-1.14761
0.0001164,-1.14839
0.0001165,-1.14917
0.0001166,-1.14995
0.0001167,-1.15072
0.0001168,-1.1515
0.0001169,-1.15227
0.000117,-1.15304
0.0001171,-1.15381
0.0001172,-1.15457
0.0001173,-1.15534
0.0001174,-1.1561
0.0001175,-1.15686
0.0001176,-1.15762
0.0001177,-1.15838
0.0001178,-1.15914
0.0001179,-1.15989
0.000118,-1.16065
0.0001181,-1.1614
0.0001182,-1.16215
0.0001183,-1.16289
0.0001184,-1.16364
0.0001185,-1.16438
0.0001186,-1.16513
0.0001187,-1.16587
0.0001188,-1.1666
0.0001189,-1.16734
0.000119,-1.16808
0.0001191,-1.16881
0.0001192,-1.16954
0.0001193,-1.17027
0.0001194,-1.171
0.0001195,-1.17172
0.0001196,-1.17245
0.0001197,-1.17317
0.0001198,-1.17389
0.0001199,-1.17461
0.00012,-1.17533
0.0001201,-1.17604
0.0001202,-1.17676
0.0001203,-1.17747
0.0001204,-1.17818
0.0001205,-1.17889
0.0001206,-1.17959
0.0001207,-1.1803
0.0001208,-1.181
0.0001209,-1.1817
0.000121,-1.1824
0.0001211,-1.1831
0.0001212,-1.18379
0.0001213,-1.18449
0.0001214,-1.18518
0.0001215,-1.18587
0.0001216,-1.18656
0.0001217,-1.18724
0.0001218,-1.18793
0.0001219,-1.18861
0.000122,-1.18929
0.0001221,-1.18997
0.0001222,-1.19065
0.0001223,-1.19133
0.0001224,-1.192
0.0001225,-1.19267
0.0001226,-1.19334
0.0001227,-1.19401
0.0001228,-1.19468
0.0001229,-1.19534
0.000123,-1.196
0.0001231,-1.19667
0.0001232,-1.19732
0.0001233,-1.19798
0.0001234,-1.19864
0.0001235,-1.19929
0.0001236,-1.19994
0.0001237,-1.20059
0.0001238,-1.20124
0.0001239,-1.20189
0.000124,-1.20253
0.0001241,-1.20318
0.0001242,-1.20382
0.0001243,-1.20446
0.0001244,-1.20509
0.0001245,-1.20573
0.0001246,-1.20636
0.0001247,-1.207
0.0001248,-1.20763
0.0001249,-1.20825
0.000125,-1.20888
0.0001251,-1.20951
0.0001252,-1.21013
0.0001253,-1.21075
0.0001254,-1.21137
0.0001255,-1.21199
0.0001256,-1.2126
0.0001257,-1.21322
0.0001258,-1.21383
0.0001259,-1.21444
0.000126,-1.21505
0.0001261,-1.21565
0.0001262,-1.21626
0.0001263,-1.21686
0.0001264,-1.21746
0.0001265,-1.21806
0.0001266,-1.21866
0.0001267,-1.21925
0.0001268,-1.21985
0.0001269,-1.22044
0.000127,-1.22103
0.0001271,-1.22162
0.0001272,-1.2222
0.0001273,-1.22279
0.0001274,-1.22337
0.0001275,-1.22395
0.0001276,-1.22453
0.0001277,-1.22511
0.0001278,-1.22568
0.0001279,-1.22625
0.000128,-1.22683
0.0001281,-1.2274
0.0001282,-1.22796
0.0001283,-1.22853
0.0001284,-1.22909
0.0001285,-1.22966
0.0001286,-1.23022
0.0001287,-1.23078
0.0001288,-1.23133
0.0001289,-1.23189
0.000129,-1.23244
0.0001291,-1.23299
0.0001292,-1.23354
0.0001293,-1.23409
0.0001294,-1.23464
0.0001295,-1.23518
0.0001296,-1.23572
0.0001297,-1.23626
0.0001298,-1.2368
0.0001299,-1.23734
0.00013,-1.23787
0.0001301,-1.23841
0.0001302,-1.23894
0.0001303,-1.23947
0.0001304,-1.23999
0.0001305,-1.24052
0.0001306,-1.24104
0.0001307,-1.24156
0.0001308,-1.24208
0.0001309,-1.2426
0.000131,-1.24312
0.0001311,-1.24363
0.0001312,-1.24415
0.0001313,-1.24466
0.0001314,-1.24517
0.0001315,-1.24567
0.0001316,-1.24618
0.0001317,-1.24668
0.0001318,-1.24718
0.0001319,-1.24768
0.000132,-1.24818
0.0001321,-1.24868
0.0001322,-1.24917
0.0001323,-1.24967
0.0001324,-1.25016
0.0001325,-1.25065
0.0001326,-1.25113
0.0001327,-1.25162
0.0001328,-1.2521
0.0001329,-1.25258
0.000133,-1.25306
0.0001331,-1.25354
0.0001332,-1.25402
0.0001333,-1.25449
0.0001334,-1.25496
0.0001335,-1.25543
0.0001336,-1.2559
0.0001337,-1.25637
0.0001338,-1.25683
0.0001339,-1.2573
0.000134,-1.25776
0.0001341,-1.25822
0.0001342,-1.25868
0.0001343,-1.25913
0.0001344,-1.25958
0.0001345,-1.26004
0.0001346,-1.26049
0.0001347,-1.26094
0.0001348,-1.26138
0.0001349,-1.26183
0.000135,-1.26227
0.0001351,-1.26271
0.0001352,-1.26315
0.0001353,-1.26359
0.0001354,-1.26402
0.0001355,-1.26446
0.0001356,-1.26489
0.0001357,-1.26532
0.0001358,-1.26575
0.0001359,-1.26618
0.000136,-1.2666
0.0001361,-1.26702
0.0001362,-1.26744
0.0001363,-1.26786
0.0001364,-1.26828
0.0001365,-1.2687
0.0001366,-1.26911
0.0001367,-1.26952
0.0001368,-1.26993
0.0001369,-1.27034
0.000137,-1.27075
0.0001371,-1.27115
0.0001372,-1.27155
0.0001373,-1.27195
0.0001374,-1.27235
0.0001375,-1.27275
0.0001376,-1.27315
0.0001377,-1.27354
0.0001378,-1.27393
0.0001379,-1.27432
0.000138,-1.27471
0.0001381,-1.2751
0.0001382,-1.27548
0.0001383,-1.27586
0.0001384,-1.27625
0.0001385,-1.27662
0.0001386,-1.277
0.0001387,-1.27738
0.0001388,-1.27775
0.0001389,-1.27812
0.000139,-1.27849
0.0001391,-1.27886
0.0001392,-1.27923
0.0001393,-1.27959
0.0001394,-1.27996
0.0001395,-1.28032
0.0001396,-1.28068
0.0001397,-1.28103
0.0001398,-1.28139
0.0001399,-1.28174
0.00014,-1.28209
0.0001401,-1.28244
0.0001402,-1.28279
0.0001403,-1.28314
0.0001404,-1.28348
0.0001405,-1.28383
0.0001406,-1.28417
0.0001407,-1.28451
0.0001408,-1.28485
0.0001409,-1.28518
0.000141,-1.28552
0.0001411,-1.28585
0.0001412,-1.28618
0.0001413,-1.28651
0.0001414,-1.28683
0.0001415,-1.28716
0.0001416,-1.28748
0.0001417,-1.2878
0.0001418,-1.28812
0.0001419,-1.28844
0.000142,-1.28876
0.0001421,-1.28907
0.0001422,-1.28938
0.0001423,-1.28969
0.0001424,-1.29
0.0001425,-1.29031
0.0001426,-1.29061
0.0001427,-1.29092
0.0001428,-1.29122
0.0001429,-1.29152
0.000143,-1.29182
0.0001431,-1.29211
0.0001432,-1.29241
0.0001433,-1.2927
0.0001434,-1.29299
0.0001435,-1.29328
0.0001436,-1.29357
0.0001437,-1.29386
0.0001438,-1.29414
0.0001439,-1.29442
0.000144,-1.2947
0.0001441,-1.29498
0.0001442,-1.29526
0.0001443,-1.29553
0.0001444,-1.29581
0.0001445,-1.29608
0.0001446,-1.29635
0.0001447,-1.29661
0.0001448,-1.29688
0.0001449,-1.29715
0.000145,-1.29741
0.0001451,-1.29767
0.0001452,-1.29793
0.0001453,-1.29819
0.0001454,-1.29844
0.0001455,-1.29869
0.0001456,-1.29895
0.0001457,-1.2992
0.0001458,-1.29945
0.0001459,-1.29969
0.000146,-1.29994
0.0001461,-1.30018
0.0001462,-1.30042
0.0001463,-1.30066
0.0001464,-1.3009
0.0001465,-1.30114
0.0001466,-1.30137
0.0001467,-1.3016
0.0001468,-1.30184
0.0001469,-1.30206
0.000147,-1.30229
0.0001471,-1.30252
0.0001472,-1.30274
0.0001473,-1.30296
0.0001474,-1.30319
0.0001475,-1.3034
0.0001476,-1.30362
0.0001477,-1.30384
0.0001478,-1.30405
0.0001479,-1.30426
0.000148,-1.30447
0.0001481,-1.30468
0.0001482,-1.30489
0.0001483,-1.30509
0.0001484,-1.3053
0.0001485,-1.3055
0.0001486,-1.3057
0.0001487,-1.3059
0.0001488,-1.30609
0.0001489,-1.30629
0.000149,-1.30648
0.0001491,-1.30667
0.0001492,-1.30686
0.0001493,-1.30705
0.0001494,-1.30724
0.0001495,-1.30742
0.0001496,-1.3076
0.0001497,-1.30778
0.0001498,-1.30796
0.0001499,-1.30814
0.00015,-1.30832
0.0001501,-1.30849
0.0001502,-1.30866
0.0001503,-1.30883
0.0001504,-1.309
0.0001505,-1.30917
0.0001506,-1.30934
0.0001507,-1.3095
0.0001508,-1.30966
0.0001509,-1.30982
0.000151,-1.30998
0.0001511,-1.31014
0.0001512,-1.31029
0.0001513,-1.31045
0.0001514,-1.3106
0.0001515,-1.31075
0.0001516,-1.3109
0.0001517,-1.31105
0.0001518,-1.31119
0.0001519,-1.31134
0.000152,-1.31148
0.0001521,-1.31162
0.0001522,-1.31176
0.0001523,-1.31189
0.0001524,-1.31203
0.0001525,-1.31216
0.0001526,-1.31229
0.0001527,-1.31242
0.0001528,-1.31255
0.0001529,-1.31268
0.000153,-1.31281
0.0001531,-1.31293
0.0001532,-1.31305
0.0001533,-1.31317
0.0001534,-1.31329
0.0001535,-1.31341
0.0001536,-1.31352
0.0001537,-1.31364
0.0001538,-1.31375
0.0001539,-1.31386
0.000154,-1.31397
0.0001541,-1.31407
0.0001542,-1.31418
0.0001543,-1.31428
0.0001544,-1.31439
0.0001545,-1.31449
0.0001546,-1.31459
0.0001547,-1.31468
0.0001548,-1.31478
0.0001549,-1.31487
0.000155,-1.31496
0.0001551,-1.31506
0.0001552,-1.31514
0.0001553,-1.31523
0.0001554,-1.31532
0.0001555,-1.3154
0.0001556,-1.31548
0.0001557,-1.31557
0.0001558,-1.31564
0.0001559,-1.31572
0.000156,-1.3158
0.0001561,-1.31587
0.0001562,-1.31595
0.0001563,-1.31602
0.0001564,-1.31609
0.0001565,-1.31615
0.0001566,-1.31622
0.0001567,-1.31629
0.0001568,-1.31635
0.0001569,-1.31641
0.000157,-1.31647
0.0001571,-1.31653
0.0001572,-1.31659
0.0001573,-1.31664
0.0001574,-1.31669
0.0001575,-1.31675
0.0001576,-1.3168
0.0001577,-1.31685
0.0001578,-1.31689
0.0001579,-1.31694
0.000158,-1.31698
0.0001581,-1.31702
0.0001582,-1.31707
0.0001583,-1.3171
0.0001584,-1.31714
0.0001585,-1.31718
0.0001586,-1.31721
0.0001587,-1.31725
0.0001588,-1.31728
0.0001589,-1.31731
0.000159,-1.31734
0.0001591,-1.31736
0.0001592,-1.31739
0.0001593,-1.31741
0.0001594,-1.31743
0.0001595,-1.31745
0.0001596,-1.31747
0.0001597,-1.31749
0.0001598,-1.31751
0.0001599,-1.31752
0.00016,-1.31753
0.0001601,-1.31754
0.0001602,-1.31755
0.0001603,-1.31756
0.0001604,-1.31757
0.0001605,-1.31757
0.0001606,-1.31758
0.0001607,-1.31758
0.0001608,-1.31758
0.0001609,-1.31758
0.000161,-1.31757
0.0001611,-1.31757
0.0001612,-1.31756
0.0001613,-1.31756
0.0001614,-1.31755
0.0001615,-1.31754
0.0001616,-1.31753
0.0001617,-1.31751
0.0001618,-1.3175
0.0001619,-1.31748
0.000162,-1.31746
0.0001621,-1.31744
0.0001622,-1.31742
0.0001623,-1.3174
0.0001624,-1.31738
0.0001625,-1.31735
0.0001626,-1.31732
0.0001627,-1.3173
0.0001628,-1.31727
0.0001629,-1.31723
0.000163,-1.3172
0.0001631,-1.31717
0.0001632,-1.31713
0.0001633,-1.31709
0.0001634,-1.31705
0.0001635,-1.31701
0.0001636,-1.31697
0.0001637,-1.31693
0.0001638,-1.31688
0.0001639,-1.31684
0.000164,-1.31679
0.0001641,-1.31674
0.0001642,-1.31669
0.0001643,-1.31664
0.0001644,-1.31658
0.0001645,-1.31653
0.0001646,-1.31647
0.0001647,-1.31641
0.0001648,-1.31635
0.0001649,-1.31629
0.000165,-1.31623
0.0001651,-1.31617
0.0001652,-1.3161
0.0001653,-1.31603
0.0001654,-1.31597
0.0001655,-1.3159
0.0001656,-1.31582
0.0001657,-1.31575
0.0001658,-1.31568
0.0001659,-1.3156
0.000166,-1.31553
0.0001661,-1.31545
0.0001662,-1.31537
0.0001663,-1.31529
0.0001664,-1.3152
0.0001665,-1.31512
0.0001666,-1.31503
0.0001667,-1.31495
0.0001668,-1.31486
0.0001669,-1.31477
0.000167,-1.31468
0.0001671,-1.31459
0.0001672,-1.31449
0.0001673,-1.3144
0.0001674,-1.3143
0.0001675,-1.3142
0.0001676,-1.3141
0.0001677,-1.314
0.0001678,-1.3139
0.0001679,-1.31379
0.000168,-1.31369
0.0001681,-1.31358
0.0001682,-1.31347
0.0001683,-1.31337
0.0001684,-1.31325
0.0001685,-1.31314
0.0001686,-1.31303
0.0001687,-1.31291
0.0001688,-1.3128
0.0001689,-1.31268
0.000169,-1.31256
0.0001691,-1.31244
0.0001692,-1.31232
0.0001693,-1.3122
0.0001694,-1.31207
0.0001695,-1.31195
0.0001696,-1.31182
0.0001697,-1.31169
0.0001698,-1.31156
0.0001699,-1.31143
0.00017,-1.3113
0.0001701,-1.31116
0.0001702,-1.31103
0.0001703,-1.31089
0.0001704,-1.31075
0.0001705,-1.31061
0.0001706,-1.31047
0.0001707,-1.31033
0.0001708,-1.31019
0.0001709,-1.31004
0.000171,-1.3099
0.0001711,-1.30975
0.0001712,-1.3096
0.0001713,-1.30945
0.0001714,-1.3093
0.0001715,-1.30915
0.0001716,-1.30899
0.0001717,-1.30884
0.0001718,-1.30868
0.0001719,-1.30852
0.000172,-1.30836
0.0001721,-1.3082
0.0001722,-1.30804
0.0001723,-1.30788
0.0001724,-1.30771
0.0001725,-1.30755
0.0001726,-1.30738
0.0001727,-1.30721
0.0001728,-1.30704
0.0001729,-1.30687
0.000173,-1.3067
0.0001731,-1.30653
0.0001732,-1.30635
0.0001733,-1.30618
0.0001734,-1.306
0.0001735,-1.30582
0.0001736,-1.30564
0.0001737,-1.30546
0.0001738,-1.30528
0.0001739,-1.30509
0.000174,-1.30491
0.0001741,-1.30472
0.0001742,-1.30454
0.0001743,-1.30435
0.0001744,-1.30416
0.0001745,-1.30397
0.0001746,-1.30377
0.0001747,-1.30358
0.0001748,-1.30339
0.0001749,-1.30319
0.000175,-1.30299
0.0001751,-1.30279
0.0001752,-1.30259
0.0001753,-1.30239
0.0001754,-1.30219
0.0001755,-1.30199
0.0001756,-1.30178
0.0001757,-1.30158
0.0001758,-1.30137
0.0001759,-1.30116
0.000176,-1.30095
0.0001761,-1.30074
0.0001762,-1.30053
0.0001763,-1.30032
0.0001764,-1.3001
0.0001765,-1.29989
0.0001766,-1.29967
0.0001767,-1.29945
0.0001768,-1.29923
0.0001769,-1.29901
0.000177,-1.29879
0.0001771,-1.29857
0.0001772,-1.29834
0.0001773,-1.29812
0.0001774,-1.29789
0.0001775,-1.29766
0.0001776,-1.29743
0.0001777,-1.2972
0.0001778,-1.29697
0.0001779,-1.29674
0.000178,-1.29651
0.0001781,-1.29627
0.0001782,-1.29604
0.0001783,-1.2958
0.0001784,-1.29556
0.0001785,-1.29532
0.0001786,-1.29508
0.0001787,-1.29484
0.0001788,-1.2946
0.0001789,-1.29435
0.000179,-1.29411
0.0001791,-1.29386
0.0001792,-1.29362
0.0001793,-1.29337
0.0001794,-1.29312
0.0001795,-1.29287
0.0001796,-1.29262
0.0001797,-1.29236
0.0001798,-1.29211
0.0001799,-1.29185
0.00018,-1.2916
0.0001801,-1.29134
0.0001802,-1.29108
0.0001803,-1.29082
0.0001804,-1.29056
0.0001805,-1.2903
0.0001806,-1.29004
0.0001807,-1.28977
0.0001808,-1.28951
0.0001809,-1.28924
0.000181,-1.28897
0.0001811,-1.28871
0.0001812,-1.28844
0.0001813,-1.28817
0.0001814,-1.28789
0.0001815,-1.28762
0.0001816,-1.28735
0.0001817,-1.28707
0.0001818,-1.2868
0.0001819,-1.28652
0.000182,-1.28624
0.0001821,-1.28596
0.0001822,-1.28568
0.0001823,-1.2854
0.0001824,-1.28512
0.0001825,-1.28483
0.0001826,-1.28455
0.0001827,-1.28426
0.0001828,-1.28398
0.0001829,-1.28369
0.000183,-1.2834
0.0001831,-1.28311
0.0001832,-1.28282
0.0001833,-1.28253
0.0001834,-1.28223
0.0001835,-1.28194
0.0001836,-1.28165
0.0001837,-1.28135
0.0001838,-1.28105
0.0001839,-1.28075
0.000184,-1.28046
0.0001841,-1.28016
0.0001842,-1.27985
0.0001843,-1.27955
0.0001844,-1.27925
0.0001845,-1.27894
0.0001846,-1.27864
0.0001847,-1.27833
0.0001848,-1.27803
0.0001849,-1.27772
0.000185,-1.27741
0.0001851,-1.2771
0.0001852,-1.27679
0.0001853,-1.27647
0.0001854,-1.27616
0.0001855,-1.27585
0.0001856,-1.27553
0.0001857,-1.27522
0.0001858,-1.2749
0.0001859,-1.27458
0.000186,-1.27426
0.0001861,-1.27394
0.0001862,-1.27362
0.0001863,-1.2733
0.0001864,-1.27298
0.0001865,-1.27265
0.0001866,-1.27233
0.0001867,-1.272
0.0001868,-1.27167
0.0001869,-1.27135
0.000187,-1.27102
0.0001871,-1.27069
0.0001872,-1.27036
0.0001873,-1.27003
0.0001874,-1.26969
0.0001875,-1.26936
0.0001876,-1.26903
0.0001877,-1.26869
0.0001878,-1.26836
0.0001879,-1.26802
0.000188,-1.26768
0.0001881,-1.26734
0.0001882,-1.267
0.0001883,-1.26666
0.0001884,-1.26632
0.0001885,-1.26598
0.0001886,-1.26563
0.0001887,-1.26529
0.0001888,-1.26494
0.0001889,-1.2646
0.000189,-1.26425
0.0001891,-1.2639
0.0001892,-1.26355
0.0001893,-1.2632
0.0001894,-1.26285
0.0001895,-1.2625
0.0001896,-1.26215
0.0001897,-1.2618
0.0001898,-1.26144
0.0001899,-1.26109
0.00019,-1.26073
0.0001901,-1.26037
0.0001902,-1.26002
0.0001903,-1.25966
0.0001904,-1.2593
0.0001905,-1.25894
0.0001906,-1.25858
0.0001907,-1.25822
0.0001908,-1.25785
0.0001909,-1.25749
0.000191,-1.25712
0.0001911,-1.25676
0.0001912,-1.25639
0.0001913,-1.25603
0.0001914,-1.25566
0.0001915,-1.25529
0.0001916,-1.25492
0.0001917,-1.25455
0.0001918,-1.25418
0.0001919,-1.25381
0.000192,-1.25343
0.0001921,-1.25306
0.0001922,-1.25269
0.0001923,-1.25231
0.0001924,-1.25193
0.0001925,-1.25156
0.0001926,-1.25118
0.0001927,-1.2508
0.0001928,-1.25042
0.0001929,-1.25004
0.000193,-1.24966
0.0001931,-1.24928
0.0001932,-1.2489
0.0001933,-1.24851
0.0001934,-1.24813
0.0001935,-1.24775
0.0001936,-1.24736
0.0001937,-1.24697
0.0001938,-1.24659
0.0001939,-1.2462
0.000194,-1.24581
0.0001941,-1.24542
0.0001942,-1.24503
0.0001943,-1.24464
0.0001944,-1.24425
0.0001945,-1.24385
0.0001946,-1.24346
0.0001947,-1.24307
0.0001948,-1.24267
0.0001949,-1.24228
0.000195,-1.24188
0.0001951,-1.24148
0.0001952,-1.24109
0.0001953,-1.24069
0.0001954,-1.24029
0.0001955,-1.23989
0.0001956,-1.23949
0.0001957,-1.23909
0.0001958,-1.23868
0.0001959,-1.23828
0.000196,-1.23788
0.0001961,-1.23747
0.0001962,-1.23707
0.0001963,-1.23666
0.0001964,-1.23626
0.0001965,-1.23585
0.0001966,-1.23544
0.0001967,-1.23503
0.0001968,-1.23462
0.0001969,-1.23421
0.000197,-1.2338
0.0001971,-1.23339
0.0001972,-1.23298
0.0001973,-1.23257
0.0001974,-1.23215
0.0001975,-1.23174
0.0001976,-1.23133
0.0001977,-1.23091
0.0001978,-1.23049
0.0001979,-1.23008
0.000198,-1.22966
0.0001981,-1.22924
0.0001982,-1.22882
0.0001983,-1.2284
0.0001984,-1.22798
0.0001985,-1.22756
0.0001986,-1.22714
0.0001987,-1.22672
0.0001988,-1.2263
0.0001989,-1.22587
0.000199,-1.22545
0.0001991,-1.22502
0.0001992,-1.2246
0.0001993,-1.22417
0.0001994,-1.22375
0.0001995,-1.22332
0.0001996,-1.22289
0.0001997,-1.22246
0.0001998,-1.22204
0.0001999,-1.22161
0.0002,-1.22118
0.0002001,-1.22074
0.0002002,-1.22031
0.0002003,-1.21988
0.0002004,-1.21945
0.0002005,-1.21902
0.0002006,-1.21858
0.0002007,-1.21815
0.0002008,-1.21771
0.0002009,-1.21728
0.000201,-1.21684
0.0002011,-1.2164
0.0002012,-1.21597
0.0002013,-1.21553
0.0002014,-1.21509
0.0002015,-1.21465
0.0002016,-1.21421
0.0002017,-1.21377
0.0002018,-1.21333
0.0002019,-1.21289
0.000202,-1.21245
0.0002021,-1.212
0.0002022,-1.21156
0.0002023,-1.21112
0.0002024,-1.21067
0.0002025,-1.21023
0.0002026,-1.20978
0.0002027,-1.20934
0.0002028,-1.20889
0.0002029,-1.20844
0.000203,-1.20799
0.0002031,-1.20755
0.0002032,-1.2071
0.0002033,-1.20665
0.0002034,-1.2062
0.0002035,-1.20575
0.0002036,-1.2053
0.0002037,-1.20485
0.0002038,-1.20439
0.0002039,-1.20394
0.000204,-1.20349
0.0002041,-1.20304
0.0002042,-1.20258
0.0002043,-1.20213
0.0002044,-1.20167
0.0002045,-1.20122
0.0002046,-1.20076
0.0002047,-1.20031
0.0002048,-1.19985
0.0002049,-1.19939
0.000205,-1.19893
0.0002051,-1.19848
0.0002052,-1.19802
0.0002053,-1.19756
0.0002054,-1.1971
0.0002055,-1.19664
0.0002056,-1.19618
0.0002057,-1.19571
0.0002058,-1.19525
0.0002059,-1.19479
0.000206,-1.19433
0.0002061,-1.19387
0.0002062,-1.1934
0.0002063,-1.19294
0.0002064,-1.19247
0.0002065,-1.19201
0.0002066,-1.19154
0.0002067,-1.19108
0.0002068,-1.19061
0.0002069,-1.19014
0.000207,-1.18968
0.0002071,-1.18921
0.0002072,-1.18874
0.0002073,-1.18827
0.0002074,-1.1878
0.0002075,-1.18734
0.0002076,-1.18687
0.0002077,-1.1864
0.0002078,-1.18592
0.0002079,-1.18545
0.000208,-1.18498
0.0002081,-1.18451
0.0002082,-1.18404
0.0002083,-1.18357
0.0002084,-1.18309
0.0002085,-1.18262
0.0002086,-1.18215
0.0002087,-1.18167
0.0002088,-1.1812
0.0002089,-1.18072
0.000209,-1.18025
0.0002091,-1.17977
0.0002092,-1.17929
0.0002093,-1.17882
0.0002094,-1.17834
0.0002095,-1.17786
0.0002096,-1.17739
0.0002097,-1.17691
0.0002098,-1.17643
0.0002099,-1.17595
0.00021,-1.17547
0.0002101,-1.17499
0.0002102,-1.17451
0.0002103,-1.17403
0.0002104,-1.17355
0.0002105,-1.17307
0.0002106,-1.17259
0.0002107,-1.17211
0.0002108,-1.17162
0.0002109,-1.17114
0.000211,-1.17066
0.0002111,-1.17018
0.0002112,-1.16969
0.0002113,-1.16921
0.0002114,-1.16873
0.0002115,-1.16824
0.0002116,-1.16776
0.0002117,-1.16727
0.0002118,-1.16679
0.0002119,-1.1663
0.000212,-1.16581
0.0002121,-1.16533
0.0002122,-1.16484
0.0002123,-1.16435
0.0002124,-1.16387
0.0002125,-1.16338
0.0002126,-1.16289
0.0002127,-1.1624
0.0002128,-1.16191
0.0002129,-1.16143
0.000213,-1.16094
0.0002131,-1.16045
0.0002132,-1.15996
0.0002133,-1.15947
0.0002134,-1.15898
0.0002135,-1.15849
0.0002136,-1.158
0.0002137,-1.15751
0.0002138,-1.15701
0.0002139,-1.15652
0.000214,-1.15603
0.0002141,-1.15554
0.0002142,-1.15505
0.0002143,-1.15455
0.0002144,-1.15406
0.0002145,-1.15357
0.0002146,-1.15307
0.0002147,-1.15258
0.0002148,-1.15209
0.0002149,-1.15159
0.000215,-1.1511
0.0002151,-1.1506
0.0002152,-1.15011
0.0002153,-1.14961
0.0002154,-1.14912
0.0002155,-1.14862
0.0002156,-1.14813
0.0002157,-1.14763
0.0002158,-1.14713
0.0002159,-1.14664
0.000216,-1.14614
0.0002161,-1.14564
0.0002162,-1.14515
0.0002163,-1.14465
0.0002164,-1.14415
0.0002165,-1.14365
0.0002166,-1.14316
0.0002167,-1.14266
0.0002168,-1.14216
0.0002169,-1.14166
0.000217,-1.14116
0.0002171,-1.14066
0.0002172,-1.14016
0.0002173,-1.13966
0.0002174,-1.13916
0.0002175,-1.13866
0.0002176,-1.13816
0.0002177,-1.13766
0.0002178,-1.13716
0.0002179,-1.13666
0.000218,-1.13616
0.0002181,-1.13566
0.0002182,-1.13516
0.0002183,-1.13466
0.0002184,-1.13416
0.0002185,-1.13366
0.0002186,-1.13315
0.0002187,-1.13265
0.0002188,-1.13215
0.0002189,-1.13165
0.000219,-1.13115
0.0002191,-1.13064
0.0002192,-1.13014
0.0002193,-1.12964
0.0002194,-1.12914
0.0002195,-1.12863
0.0002196,-1.12813
0.0002197,-1.12763
0.0002198,-1.12712
0.0002199,-1.12662
0.00022,-1.12612
0.0002201,-1.12561
0.0002202,-1.12511
0.0002203,-1.1246
0.0002204,-1.1241
0.0002205,-1.12359
0.0002206,-1.12309
0.0002207,-1.12259
0.0002208,-1.12208
0.0002209,-1.12158
0.000221,-1.12107
0.0002211,-1.12057
0.0002212,-1.12006
0.0002213,-1.11956
0.0002214,-1.11905
0.0002215,-1.11855
0.0002216,-1.11804
0.0002217,-1.11753
0.0002218,-1.11703
0.0002219,-1.11652
0.000222,-1.11602
0.0002221,-1.11551
0.0002222,-1.115
0.0002223,-1.1145
0.0002224,-1.11399
0.0002225,-1.11349
0.0002226,-1.11298
0.0002227,-1.11247
0.0002228,-1.11197
0.0002229,-1.11146
0.000223,-1.11095
0.0002231,-1.11045
0.0002232,-1.10994
0.0002233,-1.10943
0.0002234,-1.10893
0.0002235,-1.10842
0.0002236,-1.10791
0.0002237,-1.10741
0.0002238,-1.1069
0.0002239,-1.10639
0.000224,-1.10589
0.0002241,-1.10538
0.0002242,-1.10487
0.0002243,-1.10436
